url,description,price,square_feet,bedrooms,neighborhood
https://sfbay.craigslist.org/eby/apa/d/hayward-3-bedroom-2-bathroom-condo-in/7085175984.html,3 bedroom 2 bathroom condo in gated community,2975.0,,3.0,hayward / castro valley
https://sfbay.craigslist.org/eby/apa/d/berkeley-beautiful-redwood-home-with/7085176572.html,BEAUTIFUL REDWOOD HOME WITH MILLION-DOLLAR PANORAMIC SF VIEW,4800.0,1600.0,2.0,oakland rockridge / claremont
https://sfbay.craigslist.org/pen/apa/d/daly-city-lower-level-in-law/7085176277.html,Lower Level In-Law,2995.0,,3.0,daly city
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-soma-modern-luxury/7074602823.html,SoMa | Modern Luxury Amenities | SoMa,5250.0,,2.0,soma / south beach
https://sfbay.craigslist.org/sby/apa/d/san-jose-stunning-studio-apt-in-san/7069789856.html,"Stunning Studio apt in San Jose, Near SJSU, Restored 1930s details",2199.0,496.0,1.0,san jose downtown
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bright-and-cozy-studio-1/7078413512.html,"BRIGHT AND COZY STUDIO, 1 BLOCK FROM FILLMORE! ALL UTILITIES INCLUDED!",2100.0,,1.0,lower pac hts
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-lower-pacific-heights/7085174357.html,"Lower Pacific Heights Studio w/pkg, private patio ~ J.Wavro",2645.0,,1.0,western addition
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautiful-2-bdrm-in/7081692775.html,Beautiful 2 bdrm in Marina/Cow Hollow -1 block from Union- Must See!,3795.0,,2.0,marina / cow hollow
https://sfbay.craigslist.org/sby/apa/d/los-altos-2-bedroom-apt-pets-welcome/7069682542.html,"2 bedroom apt, Pets welcome, Modern kitchen, Enjoy BBQ + Picnic area",3295.0,1100.0,2.0,mountain view
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautiful-2-bdrm-in/7081692422.html,Beautiful 2 bdrm in Marina/Cow Hollow -1 block from Union- Must See!,3795.0,,2.0,marina / cow hollow
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautiful-2-bdrm-in/7081692274.html,Beautiful 2 bdrm in Marina/Cow Hollow -1 block from Union- Must See!,3795.0,,2.0,marina / cow hollow
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautiful-3-bedroom-top/7081691975.html,Beautiful 3 bedroom Top Floor Marina Flat - MUST SEE!,6295.0,,3.0,marina / cow hollow
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautiful-3-bedroom-top/7081691710.html,Beautiful 3 bedroom Top Floor Marina Flat - MUST SEE!,6295.0,,3.0,marina / cow hollow
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautiful-2-bedroom-top/7081682205.html,Beautiful 2 bedroom Top Floor Marina Flat - MUST SEE!,5495.0,,2.0,marina / cow hollow
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautiful-2-bedroom-top/7081681957.html,Beautiful 2 bedroom Top Floor Marina Flat - MUST SEE!,5495.0,,2.0,marina / cow hollow
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautiful-2-bdrm-in/7081681754.html,Beautiful 2 bdrm in Marina/Cow Hollow -1 block from Union- Must See!,3795.0,,2.0,marina / cow hollow
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautiful-2-bdrm-in/7081681517.html,Beautiful 2 bdrm in Marina/Cow Hollow -1 block from Union- Must See!,3795.0,,2.0,marina / cow hollow
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautiful-2-bdrm-in/7081681372.html,Beautiful 2 bdrm in Marina/Cow Hollow -1 block from Union- Must See!,3795.0,,2.0,marina / cow hollow
https://sfbay.craigslist.org/nby/apa/d/santa-rosa-sqft-3-bed-25-bath-water/7085173666.html,"$2700 - 1,500 sqft 3 bed 2.5 bath - Water Included",2700.0,1500.0,3.0,santa rosa
https://sfbay.craigslist.org/nby/apa/d/santa-rosa-furnished-private-entrance/7078808086.html,Furnished- Private entrance/kitchenette guestsuite- BY Baker,900.0,190.0,1.0,santa rosa
https://sfbay.craigslist.org/sby/apa/d/canyon-luxry-house-for-rent/7085171384.html,LUXRY HOUSE FOR RENT,1450.0,880.0,2.0,
https://sfbay.craigslist.org/eby/apa/d/concord-condo-for-rent/7074564059.html,condo for rent,2200.0,914.0,2.0,concord / pleasant hill / martinez
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-open-sunday-excellent/7085170773.html,OPEN SUNDAY. EXCELLENT NEIBORHOOD. 1 BED/1 bath hardwood floor,2395.0,750.0,1.0,downtown / civic / van ness
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-open-house-great-location/7085170531.html,OPEN HOUSE. GREAT LOCATION 1 BED/1 bath hardwood floor,2395.0,750.0,1.0,downtown / civic / van ness
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-adorable-house/7081562837.html,Adorable House,5000.0,,2.0,san francisco
https://sfbay.craigslist.org/pen/apa/d/bright-upstair-unit-large-window-new/7080107662.html,**Bright Upstair unit Large Window/New Bath/Free Laundry!!,3500.0,1000.0,2.0,menlo park
https://sfbay.craigslist.org/nby/apa/d/santa-rosa-newly-remodeled-1-bedroom-1/7080945692.html,Newly remodeled 1 bedroom 1 bath apartment,1600.0,450.0,1.0,santa rosa
https://sfbay.craigslist.org/eby/apa/d/fremont-nice-remodeled-single-home-with/7083916992.html,Nice remodeled single home with 4 bedroom/2 bathroom at Fremont,3500.0,1700.0,4.0,fremont / union city / newark
https://sfbay.craigslist.org/eby/apa/d/dublin-marble-bathroom-countertops/7080554660.html,"Marble Bathroom Countertops, Assigned, Underground Parking, BBQ Grills",2190.0,763.0,1.0,dublin / pleasanton / livermore
https://sfbay.craigslist.org/sfc/apa/d/fremont-beautiful-3-beds-2-baths-house/7085167349.html,@@ Beautiful 3 beds/2 baths house @@,1500.0,1579.0,3.0,
https://sfbay.craigslist.org/pen/apa/d/bay-view-quiet-location/7085167071.html,Bay View - Quiet Location,1100.0,,1.0,millbrae
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-media-room-all-electric/7078000954.html,"Media Room, All-electric Kitchen, High-speed Internet Access",2050.0,277.0,,mission district
https://sfbay.craigslist.org/eby/apa/d/walnut-creek-quiet-community-move-in/7085166348.html,Quiet Community; Move-In Special; Walnut Creek/Lafayette Border,2395.0,855.0,2.0,walnut creek
https://sfbay.craigslist.org/sby/apa/d/milpitas-showing-2-4pm-sun-march/7080626619.html,"Showing 2-4pm Sun March 1**single level house for rent in Milpitas, CA",3050.0,,3.0,milpitas
https://sfbay.craigslist.org/sby/apa/d/oakland-luxry-house-for-rent/7085165571.html,LUXRY HOUSE FOR RENT,1450.0,880.0,2.0,
https://sfbay.craigslist.org/sby/apa/d/mountain-view-448-mariposa-ave-4-open/7085165415.html,"448 Mariposa Ave, #4 - Open House Sunday 10am to 11am",2495.0,650.0,1.0,mountain view
https://sfbay.craigslist.org/pen/apa/d/burlingame-1-bedroom-1840-sequoia-ave/7080011334.html,"1 bedroom 1840 Sequoia Ave, #307 Burlingame",2650.0,,1.0,burlingame
https://sfbay.craigslist.org/pen/apa/d/burlingame-1-bedroom-1840-sequoia-ave/7080010915.html,"1 bedroom 1840 Sequoia Ave, #307 Burlingame",2650.0,,1.0,burlingame
https://sfbay.craigslist.org/pen/apa/d/burlingame-location-1bd-1ba-ralston-103/7067365948.html,LOCATION!  1bd/1ba - 1501 Ralston #103,2650.0,,1.0,burlingame
https://sfbay.craigslist.org/pen/apa/d/burlingame-special-rate-1501-ralston/7067156949.html,"Special rate! 1501 Ralston Ave., Apt. #101",3400.0,,2.0,burlingame
https://sfbay.craigslist.org/sby/apa/d/campbell-2-bed-1-bath-limited/7082489023.html,"2 Bed - 1 Bath, Limited Availability With Amazing Prices To Match",2450.0,855.0,2.0,
https://sfbay.craigslist.org/pen/apa/d/burlingame-2bd-2ba-ralston-208/7067153073.html,2bd/2ba - 1501 Ralston #208,3700.0,,2.0,burlingame
https://sfbay.craigslist.org/pen/apa/d/burlingame-special-rate-1501-ralston/7067153728.html,"Special rate! 1501 Ralston Ave., Apt. #201",3400.0,,2.0,burlingame
https://sfbay.craigslist.org/pen/apa/d/burlingame-1-bedroom-1840-sequoia-ave/7082111062.html,"1 bedroom 1840 Sequoia Ave, #307 Burlingame",2650.0,,1.0,burlingame
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-brand-new-rebuilt-2-1-apt/7085164182.html,Brand new rebuilt 2/1 apt - 95 walkscore!,4000.0,1000.0,2.0,lower pac hts
https://sfbay.craigslist.org/scz/apa/d/large-light-bright-and-lovely-garage/7074122741.html,"Large, Light, Bright, and Lovely w/Garage",3700.0,1500.0,3.0,santa cruz
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-open-sunedwardian-flat/7083900171.html,OPEN SUN.EDWARDIAN FLAT PanoVUsGourmetKitchenMarbleBathW/D,4450.0,,2.0,noe valley
https://sfbay.craigslist.org/sby/apa/d/san-jose-bright-kitchen-new-light/7083535762.html,"Bright kitchen, NEW light fixtures, Rose Garden San Jose 1BR 1BA apt",1850.0,453.0,1.0,san jose downtown
https://sfbay.craigslist.org/eby/apa/d/pleasanton-cottage-style-duplex-house/7068741901.html,Cottage style duplex house close to downtown Pleasanton,2950.0,1200.0,3.0,dublin / pleasanton / livermore
https://sfbay.craigslist.org/eby/apa/d/fairfields-best-value-friendliest/7077388308.html,Fairfield's best value + friendliest,1600.0,864.0,2.0,fairfield / vacaville
https://sfbay.craigslist.org/pen/apa/d/mountain-view-448-mariposa-ave-4-open/7085162521.html,"448 Mariposa Ave, #4 - Open House Sunday 10am to 11am",2495.0,650.0,1.0,mountain view
https://sfbay.craigslist.org/pen/apa/d/daly-city-bed-1bath-in-law-daly-city/7077975534.html,"$2300 - 2bed / 1bath - In law, Daly City",2300.0,550.0,2.0,daly city
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-great-1-bed-condo-in-parc/7085162134.html,Great 1-bed condo in Parc Telegraph. Great amenities & loc. ~ J.Wavro,3999.0,,1.0,north beach / telegraph hill
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-great-1-bed-condo-in-parc/7085162134.html,Great 1-bed condo in Parc Telegraph. Great amenities & loc. ~ J.Wavro,3999.0,,1.0,north beach / telegraph hill
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-brand-new-rebuilt-2-1-apt/7075803344.html,Brand new rebuilt 2/1 apt - 95 walkscore!,4000.0,1000.0,2.0,lower pac hts
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-in-law-unit-near-golden/7085160190.html,In-law Unit Near Golden Gate Park,1495.0,,1.0,inner sunset / ucsf
https://sfbay.craigslist.org/sby/apa/d/mountain-view-perfect-place-to-call/7070915644.html,"Perfect Place to Call Home..New Appliances Granite, Tile Bathroom",2495.0,,2.0,sunnyvale
https://sfbay.craigslist.org/nby/apa/d/graton-beautiful-modern-sonoma-farm/7085161694.html,Beautiful Modern Sonoma Farm House Needing Wonderful Tenants,3750.0,1600.0,3.0,sebastopol
https://sfbay.craigslist.org/pen/apa/d/mountain-view-perfect-place-to-call/7075716348.html,"Perfect Place to Call Home..New Appliances  Granite, Tile Bathroom",2795.0,,2.0,mountain view
https://sfbay.craigslist.org/sby/apa/d/mountain-view-perfect-place-to-call/7070914532.html,"Perfect Place to Call Home..New Appliances Granite, Tile Bathroom",2495.0,,2.0,sunnyvale
https://sfbay.craigslist.org/sby/apa/d/mountain-view-stop-wasting-time-look/7072740802.html,Stop Wasting Time !!!!! LOOK HERE !!!!!!!,2495.0,,2.0,sunnyvale
https://sfbay.craigslist.org/sby/apa/d/mountain-view-perfect-place-to-call/7072741873.html,"Perfect Place to Call Home..New Appliances Granite, Tile Bathroom",2495.0,,2.0,sunnyvale
https://sfbay.craigslist.org/eby/apa/d/richmond-2-bedroom-in-point-richmond/7070927156.html,2 Bedroom in Point Richmond-View,2350.0,,2.0,richmond / point / annex
https://sfbay.craigslist.org/sfc/apa/d/san-mateo-4k-poe-ip-security-camera/7070278026.html,++ 4K POE IP SECURITY CAMERA SYSTEMS WITH NVR HOME VIDEO ++,0.0,,,surveillance 8mp camera
https://sfbay.craigslist.org/pen/apa/d/san-mateo-apartment-for-rent-studio-at/7085160751.html,Apartment for rent . Studio at beautiful Woodlake-2100 But Utilities included,2100.0,500.0,1.0,san mateo
https://sfbay.craigslist.org/eby/apa/d/san-lorenzo-perfectly-located-recently/7085156809.html,"Perfectly located, Recently updated, 3 bed Town House 4 Rent",2750.0,1180.0,3.0,san leandro
https://sfbay.craigslist.org/eby/apa/d/fremont-beautiful-fremont-mission-san/7085160364.html,Beautiful Fremont Mission San Jose School Single Family Home for Rent,3850.0,1684.0,4.0,fremont / union city / newark
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-newly-remodeled-mid/7085159693.html,Newly Remodeled Mid Sunset 4bd/4.5ba House ~ J.Wavro,5450.0,,4.0,sunset / parkside
https://sfbay.craigslist.org/sby/apa/d/san-jose-executive-2-bedroom-home-on/7079667509.html,Executive 2 Bedroom home on One Acre Estate with Electric Gate Views!,2999.0,1200.0,2.0,los gatos
https://sfbay.craigslist.org/sby/apa/d/san-jose-2-bedroom-remodeled-executive/7079668004.html,2 Bedroom Remodeled Executive Estate/Electric Gated W/Stunning Views,2999.0,1200.0,2.0,los gatos
https://sfbay.craigslist.org/sby/apa/d/san-jose-prime-location-2-large/7079668363.html,"Prime Location 2 Large Bedrooms w/walk ins, City Views, Security Gate!",2999.0,1200.0,2.0,los gatos
https://sfbay.craigslist.org/scz/apa/d/santa-cruz-furnished-ocean-studio-with/7085157684.html,"furnished ocean studio with W/D, pleasure point",2000.0,600.0,1.0,santa cruz
https://sfbay.craigslist.org/sby/apa/d/campbell-2-br-1ba-2-upstairs-units/7085157497.html,"2 BR, 1BA - 2 upstairs units available",2775.0,800.0,2.0,san jose west
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautiful-furnished/7085157425.html,Beautiful FURNISHED reduced Lower pac heights,7500.0,1600.0,3.0,lower pac hts
https://sfbay.craigslist.org/eby/apa/d/oakland-affordable-centrally-located/7085157305.html,"Affordable, Centrally located, Spacious 1bed 1bath unit",1695.0,700.0,1.0,oakland east
https://sfbay.craigslist.org/sby/apa/d/campbell-2-br-1ba-2-upstairs-units/7085157136.html,"2 BR, 1BA - 2 upstairs units available",2500.0,800.0,2.0,san jose west
https://sfbay.craigslist.org/eby/apa/d/pittsburg-perfectly-located-townhome/7085157067.html,Perfectly Located Townhome Across st from BART.,2595.0,1000.0,2.0,fremont / union city / newark
https://sfbay.craigslist.org/eby/apa/d/hayward-nearly-new-centrally-located/7085156921.html,"Nearly New, Centrally Located Hayward Town Home 4 Ren",2695.0,1239.0,2.0,hayward / castro valley
https://sfbay.craigslist.org/eby/apa/d/union-city-gorgeous-house-for-rent-in/7085156836.html,A gorgeous house for rent in Northgate area,3800.0,1500.0,3.0,alameda
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-lower-pac/7085156609.html,FURNISHED Lower pac heights,7400.0,1600.0,3.0,lower pac hts
https://sfbay.craigslist.org/pen/apa/d/sunnyvale-1-bedroom-1-bath-full-kitchen/7073906687.html,"1 Bedroom, 1 Bath,  Full Kitchen, Full size Laundry inside",2600.0,520.0,1.0,los altos
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-stanley-saitowitz-huge/7085152086.html,Stanley Saitowitz Huge Artist Loft. Parking is included. ~ J.Wavro,5999.0,,1.0,soma / south beach
https://sfbay.craigslist.org/pen/apa/d/palo-alto-open-sun-pm-2-bd-2ba-3991/7085151671.html,"Open Sun. 3/1   12-1 PM   2 BD/2BA $3991 Stanford,  Downtown Palo Alto",3991.0,1020.0,2.0,palo alto
https://sfbay.craigslist.org/pen/apa/d/redwood-city-renovated-condo-spacious/7085151534.html,Renovated Condo Spacious Floor Plan,3395.0,1175.0,2.0,redwood city
https://sfbay.craigslist.org/sby/apa/d/promo-furnished-house-all-inclusive/7081219132.html,$$$$$ Promo. Furnished house all inclusive. FIRE VICTIM FMLY? STAYFREE,3999.0,2520.0,4.0,san jose south
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-large-1-bed-free-laundry/7076575753.html,"Large 1 bed, free laundry, dog negotiable OPEN HOUSE  Sat",3075.0,,1.0,castro / upper market
https://sfbay.craigslist.org/eby/apa/d/port-costa-benicia-condo-priced-to-rent/7076576982.html,BENICIA condo priced to rent fast...OPEN HOUSE Sunday...,1700.0,853.0,2.0,vallejo / benicia
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-57-cayuga-ave-san/7085119833.html,"57 Cayuga Ave, San Francisco, CA 94112",2525.0,,2.0,
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-awesome-views-spacious-3/7085143255.html,Awesome views / Spacious 3 Bedroom 3 Bathroom / San Francisco,6000.0,2000.0,3.0,russian hill
https://sfbay.craigslist.org/eby/apa/d/vallejo-house-for-rent-3-bed-2-bath/7085148746.html,House for Rent 3 bed/2 Bath,2200.0,1144.0,,vallejo / benicia
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spectacular-soma-live/7085148611.html,Spectacular Soma live-work loft in a great location!  ~ J.Wavro,3495.0,,1.0,soma / south beach
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-modern-luxurious-1-bd-15/7085147616.html,Modern Luxurious 1 BD/ 1.5 BA Condominium at Boutique 72 Townsend!,3000.0,,1.0,soma / south beach
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-marina-chateau-condo-huge/7085146869.html,Marina Chateau condo -- huge 1 bedroom with dining room ~ J.Wavro,3595.0,,1.0,marina / cow hollow
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-modern-luxurious-1-bd-15/7085146839.html,Modern Luxurious 1 BD/ 1.5 BA Condominium at Boutique 72 Townsend!,3000.0,,1.0,soma / south beach
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-modern-luxurious-1-bd-15/7085146609.html,Modern Luxurious 1 BD/ 1.5 BA Condominium at Boutique 72 Townsend!,3000.0,,1.0,soma / south beach
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-tree-lined-2br-deck-with/7077641758.html,Tree-lined 2BR w/deck with skyline views & minutes away from Downtown!,4000.0,,2.0,potrero hill
https://sfbay.craigslist.org/pen/apa/d/daly-city-1295-spacious-room-walk-to/7078640433.html,$1295 Spacious Room-Walk to BART/SFSU/CCSF/Stonetown Galleria Mall,1295.0,,1.0,daly city
https://sfbay.craigslist.org/eby/apa/d/hayward-1500-off-for-february-move-ins/7083014751.html,"$1,500 Off for February Move-Ins! Tour Today!!!",2195.0,939.0,2.0,hayward / castro valley
https://sfbay.craigslist.org/pen/apa/d/san-mateo-nice-small-house-for-rent/7085144916.html,Nice small House for rent,4000.0,,2.0,san mateo
https://sfbay.craigslist.org/sby/apa/d/santa-clara-wood-style-flooring-lots-of/7075426168.html,"Wood-style flooring, Lots of storage, Bright + Spacious, 2BR 1BA apt",2750.0,876.0,2.0,santa clara
https://sfbay.craigslist.org/sby/apa/d/campbell-1-bed-1-bath-spacious/7082183423.html,"1 Bed - 1 Bath, Spacious Apartment Homes- Available Now!!",2415.0,700.0,1.0,
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bright-top-floor/7085142963.html,Bright top floor remodeled apt  in Cow Hollow! ~ J.Wavro,4175.0,,2.0,marina / cow hollow
https://sfbay.craigslist.org/nby/apa/d/rohnert-park-3br-2-1-2ba-beautiful/7085137454.html,"3br, 2 1/2ba beautiful townhouse , great location, 2 car gar, office",2800.0,1700.0,3.0,rohnert pk / cotati
https://sfbay.craigslist.org/eby/apa/d/walnut-creek-single-level-unit-great/7079662922.html,Single Level Unit w/ Great Walnut Creek Location-Premium Properties,2600.0,1133.0,3.0,walnut creek
https://sfbay.craigslist.org/eby/apa/d/walnut-creek-great-pool-view-ideal/7082272611.html,"Great pool view! Ideal Large 2BR apt, Generous closets, Open floorplan",2495.0,868.0,2.0,walnut creek
https://sfbay.craigslist.org/eby/apa/d/dublin-new-reduced-price-apply-online/7083741815.html,NEW REDUCED PRICE!! APPLY ONLINE TODAY!! OR CALL FOR MORE INFO!!,2240.0,763.0,1.0,dublin / pleasanton / livermore
https://sfbay.craigslist.org/sby/apa/d/san-jose-3-bed-3-bath-home-available/7077382995.html,3 bed/3 bath home available for immediate move-in,3550.0,1620.0,3.0,san jose south
https://sfbay.craigslist.org/pen/apa/d/palo-alto-open-sun-pm-2-bd-2ba-3991/7085140480.html,"Open Sun. 3/1   12-1 PM   2 BD/2BA $3991 Stanford,  Downtown Palo Alto",3991.0,1020.0,2.0,palo alto
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-presidio-hts-4-bdrm-flat/7085139798.html,Presidio Hts 4 bdrm Flat SHOWING SUNDAY 11:00,5000.0,,4.0,laurel hts / presidio
https://sfbay.craigslist.org/sby/apa/d/san-jose-newly-remodeled-1bed-1bath/7085139748.html,Newly remodeled 1bed/1bath front duplex unit,1750.0,600.0,1.0,
